"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1"
"32329","FESU",129,1,"129_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,22,0,NA
"32330","FESU",129,1,"129_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,23,0,NA
"32331","FESU",129,1,"129_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,27,0,NA
"32332","FESU",129,1,"129_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,12,0,NA
"32333","FESU",129,1,"129_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,0,NA,NA,NA
"32334","FESU",129,1,"129_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,13,0,NA
"32335","FESU",129,1,"129_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32336","FESU",129,1,"129_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,12,1,NA
"32337","FESU",129,1,"129_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,10,0,NA
"32338","FESU",129,1,"129_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,20,0,NA
"32339","FESU",129,1,"129_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,15,0,NA
"32340","FESU",130,1,"130_orig22-1",1,NA,NA,2021,NA,NA,NA,NA,2022,1,13,0,NA
"32341","FESU",130,1,"130_orig22-10",1,NA,NA,2021,NA,NA,NA,NA,2022,1,2,0,NA
"32342","FESU",130,1,"130_orig22-11",1,NA,NA,2021,NA,NA,NA,NA,2022,1,27,0,NA
"32343","FESU",130,1,"130_orig22-12",1,NA,NA,2021,NA,NA,NA,NA,2022,1,71,0,NA
"32344","FESU",130,1,"130_orig22-13",1,NA,NA,2021,NA,NA,NA,NA,2022,1,13,0,NA
"32345","FESU",130,1,"130_orig22-2",1,NA,NA,2021,NA,NA,NA,NA,2022,1,20,0,NA
"32346","FESU",130,1,"130_orig22-3",1,NA,NA,2021,NA,NA,NA,NA,2022,1,6,0,NA
"32347","FESU",130,1,"130_orig22-4",1,NA,NA,2021,NA,NA,NA,NA,2022,1,12,0,NA
"32348","FESU",130,1,"130_orig22-5",1,NA,NA,2021,NA,NA,NA,NA,2022,1,18,0,NA
"32349","FESU",130,1,"130_orig22-6",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32350","FESU",130,1,"130_orig22-7",1,NA,NA,2021,NA,NA,NA,NA,2022,1,24,0,NA
"32351","FESU",130,1,"130_orig22-8",1,NA,NA,2021,NA,NA,NA,NA,2022,1,8,0,NA
"32352","FESU",130,1,"130_orig22-9",1,NA,NA,2021,NA,NA,NA,NA,2022,1,5,0,NA
"32353","FESU",121,0,"121_75",0,NA,2010,2018,8,4,0,NA,2019,0,NA,NA,NA
"32354","FESU",122,1,"122_215",0,NA,2014,2018,4,2,2,19,2019,0,NA,NA,NA
"32355","FESU",122,1,"122_217",0,NA,2014,2018,4,1,0,NA,2019,0,NA,NA,NA
"32356","FESU",122,1,"122_249",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32357","FESU",122,1,"122_251",0,NA,2017,2018,1,NA,0,NA,2019,0,NA,NA,NA
"32358","FESU",122,1,"122_252",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32359","FESU",122,1,"122_252",0,NA,2018,2019,1,1,0,NA,2020,1,1,0,NA
"32360","FESU",122,1,"122_252",0,NA,2018,2020,2,1,0,NA,2021,1,2,0,NA
"32361","FESU",122,1,"122_252",0,NA,2018,2021,3,2,0,NA,2022,0,NA,NA,NA
"32362","FESU",122,1,"122_253",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32363","FESU",122,1,"122_254",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32364","FESU",122,1,"122_255",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32365","FESU",122,1,"122_256",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32366","FESU",122,1,"122_257",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32367","FESU",122,1,"122_258",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32368","FESU",122,1,"122_259",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32369","FESU",122,1,"122_260",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32370","FESU",122,1,"122_261",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32371","FESU",122,1,"122_262",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32372","FESU",122,1,"122_263",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32373","FESU",122,1,"122_264",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32374","FESU",122,1,"122_265",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32375","FESU",122,1,"122_266",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32376","FESU",122,1,"122_267",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32377","FESU",122,1,"122_268",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32378","FESU",122,1,"122_269",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32379","FESU",122,1,"122_269",0,NA,2019,2019,0,1,0,NA,2020,1,1,0,NA
"32380","FESU",122,1,"122_269",0,NA,2019,2020,1,1,0,NA,2021,1,6,3,38
"32381","FESU",122,1,"122_269",0,NA,2019,2021,2,6,3,38,2022,1,5,3,22.3333333333333
"32382","FESU",122,1,"122_270",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32383","FESU",122,1,"122_270",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA
"32384","FESU",122,1,"122_270_recruit",0,NA,2020,2019,-1,NA,NA,NA,2020,1,1,0,NA
"32385","FESU",122,1,"122_271",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32386","FESU",122,1,"122_271",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA
"32387","FESU",122,1,"122_272",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA
"32388","FESU",122,1,"122_272",0,NA,2019,2019,0,1,0,NA,2020,0,NA,NA,NA
"32389","FESU",122,1,"122_273",0,NA,2020,2020,0,NA,NA,NA,2021,1,3,1,35
"32390","FESU",122,1,"122_273",0,NA,2020,2021,1,3,1,35,2022,0,NA,NA,NA
"32391","FESU",122,1,"122_274",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA
"32392","FESU",122,1,"122_275",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA
"32393","FESU",123,0,"123_2019-1",0,NA,2019,2019,0,NA,NA,NA,2020,0,NA,NA,NA
"32394","FESU",124,1,"124_136",0,NA,2010,2018,8,4,0,NA,2019,0,NA,NA,NA
"32395","FESU",124,1,"124_152",0,NA,NA,2020,NA,NA,NA,NA,2021,1,20,16,27.3333333333333
"32396","FESU",124,1,"124_152",0,NA,NA,2021,NA,20,16,27.3333333333333,2022,1,3,0,NA
"32397","FESU",124,1,"124_234",0,NA,2011,2018,7,1,0,NA,2019,0,NA,NA,NA
"32398","FESU",124,1,"124_237",0,NA,2011,2018,7,2,1,5,2019,0,NA,NA,NA
"32399","FESU",124,1,"124_24",0,NA,2010,2018,8,1,0,NA,2019,0,NA,NA,NA
"32400","FESU",124,1,"124_259",0,NA,2011,2018,7,2,0,NA,2019,0,NA,NA,NA
"32401","FESU",124,1,"124_306",0,NA,2012,2018,6,1,0,NA,2019,0,NA,NA,NA
"32402","FESU",124,1,"124_309",0,NA,2013,2018,5,1,0,NA,2019,0,NA,NA,NA
"32403","FESU",124,1,"124_312",0,NA,2013,2018,5,3,1,14,2019,0,NA,NA,NA
"32404","FESU",124,1,"124_314",0,NA,2013,2018,5,7,3,13.3333333333333,2019,1,4,0,NA
"32405","FESU",124,1,"124_314",0,NA,2013,2019,6,4,0,NA,2020,1,3,0,NA
"32406","FESU",124,1,"124_314",0,NA,2013,2020,7,3,0,NA,2021,1,34,30,30.6666666666667
"32407","FESU",124,1,"124_314",0,NA,2013,2021,8,34,30,30.6666666666667,2022,0,NA,NA,NA
"32408","FESU",124,1,"124_324",0,NA,2013,2018,5,4,1,NA,2019,0,NA,NA,NA
"32409","FESU",124,1,"124_348",0,NA,2013,2018,5,1,0,NA,2019,0,NA,NA,NA
"32410","FESU",124,1,"124_351",0,NA,2013,2018,5,3,1,2,2019,0,NA,NA,NA
"32411","FESU",124,1,"124_362",0,NA,2013,2018,5,1,0,NA,2019,0,NA,NA,NA
"32412","FESU",124,1,"124_380",0,NA,2013,2018,5,1,0,NA,2019,0,NA,NA,NA
"32413","FESU",124,1,"124_390",0,NA,2013,2018,5,10,0,NA,2019,0,NA,NA,NA
"32414","FESU",124,1,"124_391",0,NA,2013,2018,5,3,0,NA,2019,0,NA,NA,NA
"32415","FESU",124,1,"124_401",0,NA,2013,2018,5,4,1,6,2019,1,1,0,NA
"32416","FESU",124,1,"124_401",0,NA,2013,2019,6,1,0,NA,2020,0,NA,NA,NA
"32417","FESU",124,1,"124_424",0,NA,2013,2018,5,1,0,NA,2019,0,NA,NA,NA
"32418","FESU",124,1,"124_428",0,NA,2013,2018,5,2,0,NA,2019,0,NA,NA,NA
"32419","FESU",124,1,"124_443",0,NA,2013,2018,5,2,0,NA,2019,0,NA,NA,NA
"32420","FESU",124,1,"124_445",0,NA,2013,2018,5,4,1,NA,2019,0,NA,NA,NA
"32421","FESU",124,1,"124_471",0,NA,2013,2018,5,4,2,9.5,2019,0,NA,NA,NA
"32422","FESU",124,1,"124_472",0,NA,2013,2018,5,1,0,NA,2019,0,NA,NA,NA
"32423","FESU",124,1,"124_506",0,NA,2014,2018,4,1,0,NA,2019,0,NA,NA,NA
"32424","FESU",124,1,"124_510",0,NA,2014,2018,4,1,0,NA,2019,0,NA,NA,NA
"32425","FESU",124,1,"124_511",0,NA,2014,2018,4,3,0,NA,2019,1,1,0,NA
"32426","FESU",124,1,"124_511",0,NA,2014,2019,5,1,0,NA,2020,1,3,1,13
"32427","FESU",124,1,"124_511",0,NA,2014,2020,6,3,1,13,2021,1,29,24,33.6666666666667
"32428","FESU",124,1,"124_511",0,NA,2014,2021,7,29,24,33.6666666666667,2022,1,6,0,NA
"32429","FESU",124,1,"124_512",0,NA,2014,2018,4,1,0,NA,2019,0,NA,NA,NA
"32430","FESU",124,1,"124_524",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA
"32431","FESU",124,1,"124_527",0,NA,2015,2018,3,4,0,NA,2019,1,1,0,NA
"32432","FESU",124,1,"124_527",0,NA,2015,2019,4,1,0,NA,2020,1,1,0,NA
"32433","FESU",124,1,"124_527",0,NA,2015,2020,5,1,0,NA,2021,1,18,16,31.6666666666667
"32434","FESU",124,1,"124_527",0,NA,2015,2021,6,18,16,31.6666666666667,2022,1,9,0,NA
"32435","FESU",124,1,"124_528",0,NA,2015,2018,3,3,1,NA,2019,0,NA,NA,NA
"32436","FESU",124,1,"124_531",0,NA,2015,2018,3,2,0,NA,2019,0,NA,NA,NA
"32437","FESU",124,1,"124_537",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA
"32438","FESU",124,1,"124_538",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA
"32439","FESU",124,1,"124_540",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA
"32440","FESU",124,1,"124_541",0,NA,2015,2018,3,3,0,NA,2019,0,NA,NA,NA
"32441","FESU",124,1,"124_554",0,NA,2015,2018,3,3,0,NA,2019,0,NA,NA,NA
"32442","FESU",124,1,"124_559",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA
"32443","FESU",124,1,"124_560",0,NA,2015,2018,3,4,0,NA,2019,0,NA,NA,NA
"32444","FESU",124,1,"124_592",0,NA,2015,2018,3,1,0,NA,2019,1,1,0,NA
"32445","FESU",124,1,"124_592",0,NA,2015,2019,4,1,0,NA,2020,1,1,0,NA
"32446","FESU",124,1,"124_592",0,NA,2015,2020,5,1,0,NA,2021,1,11,10,27.3333333333333
"32447","FESU",124,1,"124_592",0,NA,2015,2021,6,11,10,27.3333333333333,2022,0,NA,NA,NA
"32448","FESU",124,1,"124_601",0,NA,2015,2018,3,1,0,NA,2019,1,2,0,NA
"32449","FESU",124,1,"124_601",0,NA,2015,2019,4,2,0,NA,2020,1,1,0,NA
"32450","FESU",124,1,"124_601",0,NA,2015,2020,5,1,0,NA,2021,1,20,6,34.3333333333333
"32451","FESU",124,1,"124_601",0,NA,2015,2021,6,20,6,34.3333333333333,2022,1,6,0,NA
"32452","FESU",124,1,"124_619",0,NA,2016,2018,2,1,0,NA,2019,0,NA,NA,NA
"32453","FESU",124,1,"124_623",0,NA,2016,2018,2,4,1,NA,2019,0,NA,NA,NA
"32454","FESU",124,1,"124_631",0,NA,2016,2018,2,2,0,NA,2019,0,NA,NA,NA
"32455","FESU",124,1,"124_635",0,NA,2016,2018,2,1,0,NA,2019,0,NA,NA,NA
"32456","FESU",124,1,"124_641",0,NA,2016,2018,2,5,1,5,2019,0,NA,NA,NA
"32457","FESU",124,1,"124_644",0,NA,2016,2018,2,1,0,NA,2019,0,NA,NA,NA
"32458","FESU",124,1,"124_645",0,NA,2016,2018,2,1,0,NA,2019,0,NA,NA,NA
"32459","FESU",124,1,"124_650",0,NA,2016,2018,2,1,0,NA,2019,0,NA,NA,NA
"32460","FESU",124,1,"124_652",0,NA,2016,2018,2,1,0,NA,2019,0,NA,NA,NA
"32461","FESU",124,1,"124_653",0,NA,2016,2018,2,1,0,NA,2019,0,NA,NA,NA
"32462","FESU",124,1,"124_665",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32463","FESU",124,1,"124_667",0,NA,2017,2018,1,1,0,NA,2019,1,1,0,NA
"32464","FESU",124,1,"124_667",0,NA,2017,2019,2,1,0,NA,2020,1,4,0,NA
"32465","FESU",124,1,"124_667",0,NA,2017,2020,3,4,0,NA,2021,1,37,27,36.6666666666667
"32466","FESU",124,1,"124_667",0,NA,2017,2021,4,37,27,36.6666666666667,2022,1,3,0,NA
"32467","FESU",124,1,"124_670",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32468","FESU",124,1,"124_676",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32469","FESU",124,1,"124_679",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32470","FESU",124,1,"124_685",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32471","FESU",124,1,"124_694",0,NA,2017,2018,1,5,0,NA,2019,0,NA,NA,NA
"32472","FESU",124,1,"124_695",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32473","FESU",124,1,"124_697",0,NA,2017,2018,1,3,0,NA,2019,1,1,0,NA
"32474","FESU",124,1,"124_697",0,NA,2017,2019,2,1,0,NA,2020,1,4,2,19.5
"32475","FESU",124,1,"124_697",0,NA,2017,2020,3,4,2,19.5,2021,1,31,25,31.3333333333333
"32476","FESU",124,1,"124_697",0,NA,2017,2021,4,31,25,31.3333333333333,2022,1,6,2,6
"32477","FESU",124,1,"124_698",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32478","FESU",124,1,"124_702",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32479","FESU",124,1,"124_705",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32480","FESU",124,1,"124_706",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32481","FESU",124,1,"124_707",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32482","FESU",124,1,"124_708",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32483","FESU",124,1,"124_709",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32484","FESU",124,1,"124_709",0,NA,2018,2019,1,1,0,NA,2020,0,NA,NA,NA
"32485","FESU",124,1,"124_710",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32486","FESU",124,1,"124_711",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32487","FESU",124,1,"124_712",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32488","FESU",124,1,"124_713",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32489","FESU",124,1,"124_714",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32490","FESU",124,1,"124_715",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32491","FESU",124,1,"124_716",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32492","FESU",124,1,"124_717",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32493","FESU",124,1,"124_718",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32494","FESU",124,1,"124_718",0,NA,2018,2019,1,1,0,NA,2020,0,NA,NA,NA
"32495","FESU",124,1,"124_719",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32496","FESU",124,1,"124_720",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32497","FESU",124,1,"124_721",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32498","FESU",124,1,"124_722",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32499","FESU",124,1,"124_723",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32500","FESU",124,1,"124_724",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32501","FESU",124,1,"124_725",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32502","FESU",124,1,"124_726",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32503","FESU",124,1,"124_727",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32504","FESU",124,1,"124_728",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32505","FESU",124,1,"124_728",0,NA,2018,2019,1,1,0,NA,2020,0,NA,NA,NA
"32506","FESU",124,1,"124_729",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32507","FESU",124,1,"124_730",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32508","FESU",124,1,"124_731",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32509","FESU",124,1,"124_732",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32510","FESU",124,1,"124_733",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32511","FESU",124,1,"124_734",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32512","FESU",124,1,"124_735",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32513","FESU",124,1,"124_736",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32514","FESU",124,1,"124_737",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32515","FESU",124,1,"124_738",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32516","FESU",124,1,"124_739",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32517","FESU",124,1,"124_740",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32518","FESU",124,1,"124_741",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32519","FESU",124,1,"124_742",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32520","FESU",124,1,"124_743",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32521","FESU",124,1,"124_744",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32522","FESU",124,1,"124_745",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32523","FESU",124,1,"124_746",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32524","FESU",124,1,"124_746",0,NA,2018,2019,1,1,0,NA,2020,1,7,4,18
"32525","FESU",124,1,"124_746",0,NA,2018,2020,2,7,4,18,2021,1,34,29,32.3333333333333
"32526","FESU",124,1,"124_746",0,NA,2018,2021,3,34,29,32.3333333333333,2022,1,3,0,NA
"32527","FESU",124,1,"124_747",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32528","FESU",124,1,"124_747",0,NA,2018,2019,1,1,0,NA,2020,0,NA,NA,NA
"32529","FESU",124,1,"124_748",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32530","FESU",124,1,"124_749",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32531","FESU",124,1,"124_750",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32532","FESU",124,1,"124_751",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32533","FESU",124,1,"124_752",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32534","FESU",124,1,"124_753",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32535","FESU",124,1,"124_754",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32536","FESU",124,1,"124_755",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32537","FESU",124,1,"124_756",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32538","FESU",124,1,"124_757",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32539","FESU",124,1,"124_758",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32540","FESU",124,1,"124_759",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32541","FESU",124,1,"124_760",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32542","FESU",124,1,"124_761",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32543","FESU",124,1,"124_762",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32544","FESU",124,1,"124_762",0,NA,2018,2019,1,1,0,NA,2020,1,1,0,NA
"32545","FESU",124,1,"124_762",0,NA,2018,2020,2,1,0,NA,2021,1,5,3,23.6666666666667
"32546","FESU",124,1,"124_762",0,NA,2018,2021,3,5,3,23.6666666666667,2022,0,NA,NA,NA
"32547","FESU",124,1,"124_763",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32548","FESU",124,1,"124_764",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32549","FESU",124,1,"124_765",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32550","FESU",124,1,"124_766",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32551","FESU",124,1,"124_767",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32552","FESU",124,1,"124_768",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32553","FESU",124,1,"124_769",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32554","FESU",124,1,"124_770",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32555","FESU",124,1,"124_771",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32556","FESU",124,1,"124_772",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32557","FESU",124,1,"124_773",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32558","FESU",124,1,"124_774",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32559","FESU",124,1,"124_775",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32560","FESU",124,1,"124_775",0,NA,2018,2019,1,1,0,NA,2020,0,NA,NA,NA
"32561","FESU",124,1,"124_776",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32562","FESU",124,1,"124_777",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32563","FESU",124,1,"124_777",0,NA,2018,2019,1,1,0,NA,2020,0,NA,NA,NA
"32564","FESU",124,1,"124_778",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32565","FESU",124,1,"124_779",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32566","FESU",124,1,"124_780",0,NA,2018,2018,0,1,0,NA,2019,1,1,0,NA
"32567","FESU",124,1,"124_780",0,NA,2018,2019,1,1,0,NA,2020,0,NA,NA,NA
"32568","FESU",124,1,"124_781",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32569","FESU",124,1,"124_782",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32570","FESU",124,1,"124_783",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32571","FESU",124,1,"124_784",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32572","FESU",124,1,"124_785",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32573","FESU",124,1,"124_786",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32574","FESU",124,1,"124_787",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32575","FESU",124,1,"124_788",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32576","FESU",124,1,"124_789",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32577","FESU",124,1,"124_790",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32578","FESU",124,1,"124_791",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32579","FESU",124,1,"124_792",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32580","FESU",124,1,"124_793",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32581","FESU",124,1,"124_794",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32582","FESU",124,1,"124_795",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32583","FESU",124,1,"124_796",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32584","FESU",124,1,"124_797",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32585","FESU",124,1,"124_798",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32586","FESU",124,1,"124_799",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32587","FESU",124,1,"124_800",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32588","FESU",124,1,"124_801",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32589","FESU",124,1,"124_802",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32590","FESU",124,1,"124_803",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32591","FESU",124,1,"124_804",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32592","FESU",124,1,"124_805",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32593","FESU",124,1,"124_806",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32594","FESU",124,1,"124_807",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
"32595","FESU",124,1,"124_808",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32596","FESU",124,1,"124_809",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32597","FESU",124,1,"124_810",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA
"32598","FESU",124,1,"124_811",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA
